Date,Symbol,K val,D val,Buy,Sell
2016-11-01,PCAR,43.62137377438578,47.8737912581286,None,None
2016-10-26,TXN,74.34136241447467,66.57781958333295,None,None
2016-10-27,TXN,68.30396755001387,62.696048167762086,None,None
2016-10-28,TXN,68.61754521000614,59.892088476636204,None,None
2016-10-31,TXN,64.69100098975805,55.52936010995123,None,None
2016-11-01,TXN,52.84561901014341,50.94853967004781,None,None
2016-10-26,MNST,44.84023655967543,36.391964879200266,None,None
2016-10-27,MNST,23.71638770092516,32.16782903896268,None,None
2016-10-28,MNST,30.49204615454577,36.393549707981435,None,None
2016-10-31,MNST,32.139151755127706,39.34430148469927,None,None
2016-11-01,MNST,28.840629048455142,42.94687634948505,None,None
2016-10-26,INCY,38.31025091745832,41.7083921666038,None,None
2016-10-27,INCY,36.987805017328654,43.40746279117655,None,None
2016-10-28,INCY,36.740734293560706,46.6172916781005,None,None
2016-10-31,INCY,44.00002222222226,51.5555703703704,None,None
2016-11-01,INCY,66.00003333333339,55.333344444444464,None,None
2016-10-26,BIIB,79.42578157930417,70.44717255349332,None,None
2016-10-27,BIIB,78.25645931056192,65.95786804058788,None,None
2016-10-28,BIIB,65.81513050902623,59.808572405600856,None,None
2016-10-31,BIIB,58.24048668484631,56.805293353888175,None,None
2016-11-01,BIIB,68.2630900652273,56.0876966884091,None,None
2016-10-26,ATVI,77.5042857182074,67.29248472143396,None,None
2016-10-27,ATVI,73.67831731021053,62.18658422304725,None,None
2016-10-28,ATVI,64.892467762206,56.44071767946561,None,None
2016-10-31,ATVI,58.65258197787763,52.21484263809542,None,None
2016-11-01,ATVI,46.98791890461293,48.99597296820431,None,None
2016-10-26,CELG,23.39122698619501,44.66561967416775,None,None
2016-10-27,CELG,65.0040515565734,55.30281601815412,None,None
2016-10-28,CELG,53.54722284672283,50.452198248944484,None,None
2016-10-31,CELG,44.10910868598893,48.9046859500553,None,None
2016-11-01,CELG,53.90742374626548,51.30247458208849,None,None
2016-10-26,CA,61.87141200357921,54.54107066410313,None,None
2016-10-27,CA,54.28247577205556,50.875899994365085,None,None
2016-10-28,CA,48.226985627978436,49.172612105519846,None,None
2016-10-31,CA,48.93622312281878,49.64542534429056,None,None
2016-11-01,CA,50.0000793650793,50.000026455026436,None,None
2016-10-26,GOOG,72.46877427805195,71.22017121471369,None,None
2016-10-27,GOOG,74.47947765610478,70.59586968304455,None,None
2016-10-28,GOOG,81.06973773149518,68.65406569651445,None,None
2016-10-31,GOOG,73.8344647297232,62.446229679024086,None,None
2016-11-01,GOOG,70.25633646102361,56.75211215367454,None,None
2016-10-26,AKAM,47.29105259019961,58.45918999562362,None,None
2016-10-27,AKAM,62.478875858138345,64.04325869833562,None,None
2016-10-28,AKAM,72.83060928992535,64.82545011843425,None,None
2016-10-31,AKAM,73.99782529159228,60.8228705326887,None,None
2016-11-01,AKAM,62.70617945971075,54.23539315323691,None,None
2016-10-26,INTC,57.734651028494994,51.94772386459019,None,None
2016-10-27,INTC,52.74791404274246,49.054260282637784,None,None
2016-10-28,INTC,49.12174884161993,47.20743340258545,None,None
2016-10-31,INTC,47.27801652085702,46.25027568306822,None,None
2016-11-01,INTC,37.20921579252142,45.73640526417381,None,None
2016-10-26,INTU,58.53241355006885,60.44930524394079,None,None
2016-10-27,INTU,59.47584658090133,61.40775109087676,None,None
2016-10-28,INTU,68.96064036482956,62.37370334586447,None,None
2016-10-31,INTU,69.58024902260337,59.08023483638193,None,None
2016-11-01,INTU,61.49068322981367,53.83022774327122,None,None
2016-10-26,ALXN,27.99706623008889,52.08593032862808,None,None
2016-10-27,ALXN,64.64183230697,64.13036237789768,None,None
2016-10-28,ALXN,75.13828394519618,63.87462741336154,None,None
2016-10-31,ALXN,62.39294152239134,58.242799147444224,None,None
2016-11-01,ALXN,68.50318387991199,56.16772795997066,None,None
2016-10-26,STX,71.8208243739193,68.33634733479832,None,None
2016-10-27,STX,72.60463845961303,66.59410881523783,None,None
2016-10-28,STX,71.75092557932786,63.58884399305023,None,None
2016-10-31,STX,69.94164110507148,59.50780319991143,None,None
2016-11-01,STX,62.87265274199421,54.290884247331405,None,None
2016-10-26,ISRG,45.78061103310031,49.11919946782172,None,None
2016-10-27,ISRG,46.236838107661306,50.78849368518243,None,None
2016-10-28,ISRG,55.21094115391283,53.06432147394299,None,None
2016-10-31,ISRG,57.189902569415764,51.99101163395807,None,None
2016-11-01,ISRG,48.17469849868764,49.39156616622921,None,None
2016-10-26,CERN,96.38095165404494,96.0416756104953,None,None
2016-10-27,CERN,99.22256535482158,95.8720375887205,None,None
2016-10-28,CERN,107.471730092033,94.19677370566995,None,None
2016-10-31,CERN,114.52982935731859,87.55929551248842,None,None
2016-11-01,CERN,122.22208577022002,74.07402859007334,None,None
2016-10-26,NCLH,41.54158620844389,44.598766994432786,None,None
2016-10-27,NCLH,28.698910513374834,46.12735738742724,None,None
2016-10-28,NCLH,58.25746645101256,54.841580824453445,None,None
2016-10-31,NCLH,60.702184132477555,53.133638011173886,None,None
2016-11-01,NCLH,48.048094851566155,49.34936495052206,None,None
2016-10-26,CSCO,47.98469742378609,50.69776250522695,None,None
2016-10-27,CSCO,46.58034041616446,52.05429504594737,None,None
2016-10-28,CSCO,57.96584698085556,54.791272360838825,None,None
2016-10-31,CSCO,58.37738725125675,53.203985050830454,None,None
2016-11-01,CSCO,51.85185185185189,50.6172839506173,None,None
